x y mut
     0.750000000E+00     0.341068878E+00     0.644745445E-02
     0.750000000E+00     0.346998796E+00     0.642776256E-02
     0.750000000E+00     0.353049561E+00     0.640921039E-02
     0.750000000E+00     0.359223589E+00     0.639174390E-02
     0.750000000E+00     0.365523383E+00     0.637531048E-02
     0.750000000E+00     0.371951535E+00     0.635985960E-02
     0.750000000E+00     0.378510639E+00     0.634534191E-02
     0.750000000E+00     0.385203376E+00     0.633171061E-02
     0.750000000E+00     0.392032489E+00     0.631891959E-02
     0.750000000E+00     0.399000689E+00     0.630692602E-02
     0.750000000E+00     0.406110897E+00     0.629568659E-02
     0.750000000E+00     0.413365915E+00     0.628516148E-02
     0.750000000E+00     0.420768782E+00     0.627531158E-02
     0.750000000E+00     0.428322419E+00     0.626609987E-02
     0.750000000E+00     0.436029985E+00     0.625749072E-02
     0.750000000E+00     0.443894580E+00     0.624944968E-02
     0.750000000E+00     0.451919362E+00     0.624194439E-02
     0.750000000E+00     0.460107669E+00     0.623494363E-02
     0.750000000E+00     0.468462780E+00     0.622841786E-02
     0.750000000E+00     0.476988122E+00     0.622233888E-02
     0.750000000E+00     0.485687121E+00     0.621667947E-02
     0.750000000E+00     0.494563386E+00     0.621141447E-02
     0.750000000E+00     0.503620460E+00     0.620651944E-02
     0.750000000E+00     0.512862041E+00     0.620197109E-02
     0.750000000E+00     0.522291913E+00     0.619774801E-02
     0.750000000E+00     0.531913951E+00     0.619382900E-02
     0.750000000E+00     0.541731968E+00     0.619019475E-02
     0.750000000E+00     0.551749959E+00     0.618682662E-02
     0.750000000E+00     0.561972156E+00     0.618370739E-02
     0.750000000E+00     0.572402551E+00     0.618082029E-02
     0.750000000E+00     0.583045438E+00     0.617814995E-02
     0.750000000E+00     0.593905165E+00     0.617568148E-02
     0.750000000E+00     0.604986086E+00     0.617340114E-02
     0.750000000E+00     0.616292849E+00     0.617129612E-02
     0.750000000E+00     0.627829924E+00     0.616935431E-02
     0.750000000E+00     0.639602020E+00     0.616756384E-02
     0.750000000E+00     0.651613965E+00     0.616591447E-02
     0.750000000E+00     0.663870647E+00     0.616439572E-02
     0.750000000E+00     0.676377013E+00     0.616299850E-02
     0.750000000E+00     0.689138189E+00     0.616171374E-02
     0.750000000E+00     0.702159300E+00     0.616053329E-02
     0.750000000E+00     0.715445771E+00     0.615944969E-02
     0.750000000E+00     0.729002848E+00     0.615845528E-02
     0.750000000E+00     0.742836192E+00     0.615754351E-02
     0.750000000E+00     0.756951287E+00     0.615670835E-02
     0.750000000E+00     0.771353975E+00     0.615594373E-02
     0.750000000E+00     0.786050155E+00     0.615524431E-02
     0.750000000E+00     0.801045671E+00     0.615460495E-02
     0.750000000E+00     0.816346720E+00     0.615402148E-02
     0.750000000E+00     0.831959441E+00     0.615348853E-02
     0.750000000E+00     0.847890332E+00     0.615300308E-02
     0.750000000E+00     0.864145711E+00     0.615256047E-02
     0.750000000E+00     0.880732253E+00     0.615215814E-02
     0.750000000E+00     0.897656753E+00     0.615179213E-02
     0.750000000E+00     0.914926067E+00     0.615145988E-02
     0.750000000E+00     0.932547167E+00     0.615115813E-02
     0.750000000E+00     0.950527265E+00     0.615088502E-02
     0.750000000E+00     0.968873694E+00     0.615063799E-02
     0.750000000E+00     0.987593904E+00     0.615041447E-02
     0.750000000E+00     0.100669552E+01     0.615021284E-02
     0.750000000E+00     0.102618624E+01     0.615003076E-02
     0.750000000E+00     0.104607405E+01     0.614986708E-02
     0.750000000E+00     0.106636704E+01     0.614971993E-02
     0.750000000E+00     0.108707346E+01     0.614958815E-02
     0.750000000E+00     0.110820176E+01     0.614947011E-02
     0.750000000E+00     0.112976040E+01     0.614936464E-02
     0.750000000E+00     0.115175833E+01     0.614927057E-02
     0.750000000E+00     0.117420448E+01     0.614918699E-02
     0.750000000E+00     0.119710793E+01     0.614911295E-02
     0.750000000E+00     0.122047783E+01     0.614904729E-02
     0.750000000E+00     0.124432398E+01     0.614898978E-02
     0.750000000E+00     0.126865591E+01     0.614893925E-02
     0.750000000E+00     0.129348363E+01     0.614889478E-02
     0.750000000E+00     0.131881703E+01     0.614885637E-02
     0.750000000E+00     0.134466661E+01     0.614882354E-02
     0.750000000E+00     0.137104286E+01     0.614879513E-02
     0.750000000E+00     0.139795639E+01     0.614877068E-02
     0.750000000E+00     0.142541827E+01     0.614875043E-02
     0.750000000E+00     0.145343973E+01     0.614873366E-02
     0.750000000E+00     0.148203196E+01     0.614871969E-02
     0.750000000E+00     0.151120664E+01     0.614870875E-02
     0.750000000E+00     0.154097582E+01     0.614870037E-02
     0.750000000E+00     0.157135142E+01     0.614869385E-02
     0.750000000E+00     0.160234584E+01     0.614868943E-02
     0.750000000E+00     0.163397182E+01     0.614868663E-02
     0.750000000E+00     0.166624202E+01     0.614868570E-02
     0.750000000E+00     0.169916965E+01     0.614868570E-02
     0.750000000E+00     0.173276819E+01     0.614868710E-02
     0.750000000E+00     0.176705112E+01     0.614868966E-02
     0.750000000E+00     0.180203260E+01     0.614869292E-02
     0.750000000E+00     0.183772673E+01     0.614869711E-02
     0.750000000E+00     0.187414803E+01     0.614870177E-02
     0.750000000E+00     0.191131140E+01     0.614870712E-02
     0.750000000E+00     0.194923176E+01     0.614871294E-02
     0.750000000E+00     0.198792483E+01     0.614871923E-02
     0.750000000E+00     0.202740623E+01     0.614872598E-02
     0.750000000E+00     0.206769182E+01     0.614873273E-02
     0.750000000E+00     0.210879804E+01     0.614873972E-02
     0.750000000E+00     0.215074207E+01     0.614874694E-02
     0.750000000E+00     0.219354035E+01     0.614875439E-02
     0.750000000E+00     0.223721077E+01     0.614876184E-02
     0.750000000E+00     0.228177072E+01     0.614876929E-02
     0.750000000E+00     0.232723857E+01     0.614877674E-02
     0.750000000E+00     0.237363268E+01     0.614878419E-02
     0.750000000E+00     0.242097188E+01     0.614879141E-02
     0.750000000E+00     0.246927573E+01     0.614879886E-02
     0.750000000E+00     0.251856352E+01     0.614880607E-02
     0.750000000E+00     0.256885554E+01     0.614881329E-02
     0.750000000E+00     0.262017204E+01     0.614882028E-02
     0.750000000E+00     0.267253424E+01     0.614882703E-02
     0.750000000E+00     0.272596289E+01     0.614883378E-02
     0.750000000E+00     0.278048040E+01     0.614884030E-02
     0.750000000E+00     0.283610822E+01     0.614884682E-02
     0.750000000E+00     0.289286973E+01     0.614885311E-02
     0.750000000E+00     0.295078732E+01     0.614885916E-02
     0.750000000E+00     0.300988509E+01     0.614886498E-02
     0.750000000E+00     0.307018663E+01     0.614887080E-02
     0.750000000E+00     0.313171698E+01     0.614887616E-02
     0.750000000E+00     0.319450070E+01     0.614888151E-02
     0.750000000E+00     0.325856353E+01     0.614888663E-02
     0.750000000E+00     0.332393147E+01     0.614889152E-02
     0.750000000E+00     0.339063121E+01     0.614889618E-02
     0.750000000E+00     0.345868994E+01     0.614890060E-02
     0.750000000E+00     0.352813508E+01     0.614890503E-02
     0.750000000E+00     0.359899498E+01     0.614890922E-02
     0.750000000E+00     0.367129852E+01     0.614891318E-02
     0.750000000E+00     0.374507524E+01     0.614891690E-02
     0.750000000E+00     0.382035495E+01     0.614892016E-02
     0.750000000E+00     0.389716817E+01     0.614892342E-02
     0.750000000E+00     0.397554661E+01     0.614892668E-02
     0.750000000E+00     0.405552150E+01     0.614892948E-02
     0.750000000E+00     0.413712598E+01     0.614893227E-02
     0.750000000E+00     0.422039272E+01     0.614893460E-02
     0.750000000E+00     0.430535604E+01     0.614893646E-02
     0.750000000E+00     0.439205028E+01     0.614893879E-02
     0.750000000E+00     0.448051120E+01     0.614894019E-02
     0.750000000E+00     0.457077362E+01     0.614894158E-02
     0.750000000E+00     0.466287519E+01     0.614894298E-02
     0.750000000E+00     0.475685312E+01     0.614894391E-02
     0.750000000E+00     0.485274602E+01     0.614894438E-02
     0.750000000E+00     0.495059206E+01     0.614894484E-02
